query_id,gt_query,transformed_query,gt_answer,difficulty_level,original_category,transformed_query_difficulty,transformed_query_strategy,transformed_query_reasoning,case_no,court,date,subcategory,reference_rules,gt_query_length,transformed_query_length,gt_query_word_count,transformed_query_word_count,length_difference,word_count_difference,length_ratio,cosine_similarity,cosine_distance,euclidean_similarity,euclidean_distance,manhattan_similarity,manhattan_distance,dot_product,l2_norm_similarity,l2_norm_distance,angle_radians,angle_degrees,angle_similarity
difficulty_9_doc_5,위헌제청신청을 기각하는 결정에 대하여는 민사소송에 의한 항고나 재항고를 할 수 있는가?,왜 어떤 결정에 대해 항고할 수 없나요?,원본 답변 정보 없음,9,민사,INTRODUCTORY,사실관계 이해,이 질문은 항고가 불가능한 결정의 이유를 이해하는 데 도움을 줍니다. 법적 절차에서 항고가 제한되는 경우를 이해하는 것이 중요합니다.,93그34,대법원,1993-08-25,위헌제청,"가.나. 헌법 제111조 제1항 제1호 가. 헌법재판소법 제41조 제4항 / 민사소송법 제409조, 제412조 나. 같은 법 제420조",48,22,11,7,26,4,0.4583333333333333,0.6610783361230281,0.33892166387697187,0.548452854123784,0.8233107777287695,0.023426917508970475,41.68594020605087,0.6610757115949824,0.548452854123784,0.8233107777287695,0.8485412999233245,48.61783522815106,0.7299009153991608
difficulty_10_doc_5,위헌제청신청을 기각하는 결정에 대하여는 민사소송에 의한 항고나 재항고를 할 수 있는가?,위헌제청신청을 기각하는 결정에 대해 민사소송으로 항고할 수 있나요?,원본 답변 정보 없음,10,민사,INTRODUCTORY,사실관계 이해,"이 질문은 위헌제청신청 기각결정에 대한 항고 가능 여부를 이해하는 데 중점을 둡니다. 문서에 따르면, 이러한 결정에 대해 민사소송으로 항고나 재항고를 할 수 없다고 명시되어 있습니다. 이를 통해 법적 절차와 관련된 규정을 이해할 수 있습니다.",93그34,대법원,1993-08-25,위헌제청,"가.나. 헌법 제111조 제1항 제1호 가. 헌법재판소법 제41조 제4항 / 민사소송법 제409조, 제412조 나. 같은 법 제420조",48,37,11,8,11,3,0.7708333333333334,0.9620693640735722,0.03793063592642776,0.7840492478174149,0.2754300865458831,0.06693505881982703,13.93985390663147,0.9620752068474729,0.7840492478174149,0.2754300865458831,0.2763073657497871,15.831245905840396,0.9120486338564422
difficulty_1_doc_6,"등기부취득시효에 있어서 선의·무과실은 등기에 관한 것이 아니고 점유의 취득에 관한 것이므로, 등기경료 이전부터 점유를 하여 온 경우에는 그 점유개시 당시를 기준으로 그 점유의 개시에 과실이 없었는지 여부에 관하여 심리판단하여야 하나요?","징발재산의 매수결정에 따라 소유권이전등기가 경료된 경우, 등기부취득시효의 성립을 위해 피고가 선의·무과실의 요건을 충족해야 하는 시점은 언제인가요?",원본 답변 정보 없음,1,민사,INTERMEDIATE,법리 해석,"이 질문은 징발재산의 매수결정과 소유권이전등기의 관계에서 등기부취득시효의 성립 요건을 이해하는 데 중점을 둡니다. 특히, 선의·무과실의 요건이 등기 시점이 아닌 점유 개시 시점에 충족되어야 하는지를 파악하는 것이 중요합니다. 이를 통해 등기부취득시효의 법리적 해석과 적용을 학습할 수 있습니다.",93다28089,대법원,1994-11-11,소유권이전등기,가.다. 민법 제245조 제2항 나. 징발재산정리에관한특별조치법 제6조 / 민법 제187조,131,82,30,16,49,14,0.6259541984732825,0.742087196540359,0.25791280345964096,0.5820324963913126,0.7181171261057547,0.0268880625518834,36.191225588321686,0.741895162796375,0.5820324963913126,0.7181171261057547,0.7346175032455587,42.09048249240857,0.7661639861532857
difficulty_2_doc_6,"등기부취득시효에 있어서 선의·무과실은 등기에 관한 것이 아니고 점유의 취득에 관한 것이므로, 등기경료 이전부터 점유를 하여 온 경우에는 그 점유개시 당시를 기준으로 그 점유의 개시에 과실이 없었는지 여부에 관하여 심리판단하여야 하나요?","징발재산의 매수와 관련하여 소유권이전등기가 경료된 경우, 등기부취득시효가 성립하기 위해 필요한 선의·무과실의 판단 기준은 무엇인가요?",원본 답변 정보 없음,2,민사,INTERMEDIATE,법리 해석,"이 질문은 징발재산의 매수와 소유권이전등기 과정에서 등기부취득시효가 성립하기 위한 요건 중 하나인 선의·무과실의 판단 기준을 이해하는 데 목적이 있습니다. 특히, 등기 이전부터 점유를 시작한 경우, 점유 개시 당시의 선의·무과실 여부가 어떻게 판단되는지를 학습할 수 있습니다.",93다28089,대법원,1994-11-11,소유권이전등기,가.다. 민법 제245조 제2항 나. 징발재산정리에관한특별조치법 제6조 / 민법 제187조,131,74,30,14,57,16,0.5648854961832062,0.7604919247057974,0.2395080752942026,0.5910119082172536,0.6920132844978212,0.02783111628536535,34.9310057759285,0.7602794450704806,0.5910119082172536,0.6920132844978212,0.7067259796299675,40.49241590504573,0.7750421338608571
difficulty_3_doc_6,"등기부취득시효에 있어서 선의·무과실은 등기에 관한 것이 아니고 점유의 취득에 관한 것이므로, 등기경료 이전부터 점유를 하여 온 경우에는 그 점유개시 당시를 기준으로 그 점유의 개시에 과실이 없었는지 여부에 관하여 심리판단하여야 하나요?","징발된 토지의 소유권이전등기가 무효가 된 경우, 등기부취득시효가 성립하려면 어떤 조건이 필요한가요?",원본 답변 정보 없음,3,민사,INTERMEDIATE,법리 해석,"이 질문은 징발재산의 소유권이전등기가 무효가 되었을 때, 등기부취득시효가 성립하기 위한 조건을 이해하는 데 목적이 있습니다. 특히, 점유의 개시 시점과 선의·무과실의 판단 기준을 파악하는 것이 중요합니다.",93다28089,대법원,1994-11-11,소유권이전등기,가.다. 민법 제245조 제2항 나. 징발재산정리에관한특별조치법 제6조 / 민법 제187조,131,55,30,11,76,19,0.4198473282442748,0.6445731780860992,0.35542682191390085,0.5425915448761468,0.8430069717143532,0.022925086270018616,42.62033748626709,0.6443982051972377,0.5425915448761468,0.8430069717143532,0.8703314459614168,49.866318631107454,0.7229648964938475
difficulty_4_doc_6,"등기부취득시효에 있어서 선의·무과실은 등기에 관한 것이 아니고 점유의 취득에 관한 것이므로, 등기경료 이전부터 점유를 하여 온 경우에는 그 점유개시 당시를 기준으로 그 점유의 개시에 과실이 없었는지 여부에 관하여 심리판단하여야 하나요?","징발된 토지의 소유권을 국가가 취득할 때, 매수대금을 법정 기한 내에 공탁하지 않으면 소유권이 원래 주인에게 돌아가나요?",원본 답변 정보 없음,4,민사,INTERMEDIATE,법리 해석,"이 질문은 징발재산의 소유권 취득과 관련된 법적 절차와 그 유효성에 대한 이해를 돕기 위해 출제되었습니다. 학생들은 징발재산의 매수와 관련된 법적 요건을 이해하고, 법정 기한 내에 매수대금을 공탁하지 않았을 때 발생하는 법적 결과를 학습할 수 있습니다.",93다28089,대법원,1994-11-11,소유권이전등기,가.다. 민법 제245조 제2항 나. 징발재산정리에관한특별조치법 제6조 / 민법 제187조,131,67,30,16,64,14,0.5114503816793893,0.437254531811589,0.562745468188411,0.4852593380269812,1.0607537488426413,0.01846139787634288,53.16707915067673,0.43714089413436596,0.4852593380269812,1.0607537488426413,1.1182526934239312,64.07115976232801,0.6440491124315111
difficulty_5_doc_6,"등기부취득시효에 있어서 선의·무과실은 등기에 관한 것이 아니고 점유의 취득에 관한 것이므로, 등기경료 이전부터 점유를 하여 온 경우에는 그 점유개시 당시를 기준으로 그 점유의 개시에 과실이 없었는지 여부에 관하여 심리판단하여야 하나요?","징발재산의 매수결정에 따라 소유권이전등기가 경료된 경우, 민법 제187조에 의한 등기 없이 소유권을 취득할 수 있는지 여부를 설명하시오.",원본 답변 정보 없음,5,민사,ADVANCED,법리 해석,"이 질문은 징발재산의 매수결정과 관련하여 민법 제187조가 어떻게 적용되는지를 이해하고, 등기 없이 소유권을 취득할 수 있는지에 대한 법리 해석을 요구합니다. 이를 통해 학생들은 징발재산의 법적 처리 과정과 민법의 적용 범위를 명확히 이해할 수 있습니다.",93다28089,대법원,1994-11-11,소유권이전등기,가.다. 민법 제245조 제2항 나. 징발재산정리에관한특별조치법 제6조 / 민법 제187조,131,76,30,17,55,13,0.5801526717557252,0.5657992211662886,0.43420077883371144,0.5175840711404882,0.9320532755123551,0.020798570243091744,47.08022803068161,0.5660087762134367,0.5175840711404882,0.9320532755123551,0.9693941053997001,55.5421909242629,0.6914322726429839
difficulty_6_doc_6,"등기부취득시효에 있어서 선의·무과실은 등기에 관한 것이 아니고 점유의 취득에 관한 것이므로, 등기경료 이전부터 점유를 하여 온 경우에는 그 점유개시 당시를 기준으로 그 점유의 개시에 과실이 없었는지 여부에 관하여 심리판단하여야 하나요?","징발재산의 매수결정이 이루어진 후, 매수대금 공탁이 법정 기한을 넘긴 경우 소유권이 원고에게 환원될 수 있는지 설명하세요.",원본 답변 정보 없음,6,민사,INTERMEDIATE,법리 해석,"이 질문은 징발재산의 매수와 관련된 법적 절차와 그에 따른 소유권의 변동에 대한 이해를 평가하기 위한 것입니다. 특히, 매수대금 공탁의 기한이 소유권 환원에 미치는 영향을 분석하는 것이 중요합니다.",93다28089,대법원,1994-11-11,소유권이전등기,가.다. 민법 제245조 제2항 나. 징발재산정리에관한특별조치법 제6조 / 민법 제187조,131,68,30,16,63,14,0.5190839694656488,0.4272995231998583,0.5727004768001417,0.4829918972497143,1.0704281079957423,0.01814906154728153,54.0992676615715,0.42745443665456406,0.4829918972497143,1.0704281079957423,1.1292925547690924,64.70369722381537,0.640535015423248
difficulty_7_doc_6,"등기부취득시효에 있어서 선의·무과실은 등기에 관한 것이 아니고 점유의 취득에 관한 것이므로, 등기경료 이전부터 점유를 하여 온 경우에는 그 점유개시 당시를 기준으로 그 점유의 개시에 과실이 없었는지 여부에 관하여 심리판단하여야 하나요?","징발재산을 매수한 후 소유권이전등기를 했는데, 매수대금을 법정 기한 내에 공탁하지 못한 경우, 소유권은 어떻게 되나요?",원본 답변 정보 없음,7,민사,INTERMEDIATE,법리 해석,이 질문은 징발재산 매수 후 소유권이전등기의 유효성에 대한 이해를 돕기 위해 출제되었습니다. 매수대금 공탁이 법정 기한을 넘긴 경우 소유권이 원고에게 환원될 수 있는지에 대한 법적 판단을 이해하는 것이 목표입니다.,93다28089,대법원,1994-11-11,소유권이전등기,가.다. 민법 제245조 제2항 나. 징발재산정리에관한특별조치법 제6조 / 민법 제187조,131,66,30,15,65,15,0.5038167938931297,0.48849266940538294,0.5115073305946171,0.4971111282377377,1.0116226396801997,0.01919891932108373,51.08626502752304,0.4886672320502541,0.4971111282377377,1.0116226396801997,1.0604348757447977,60.758442828656776,0.6624530953963512
difficulty_8_doc_6,"등기부취득시효에 있어서 선의·무과실은 등기에 관한 것이 아니고 점유의 취득에 관한 것이므로, 등기경료 이전부터 점유를 하여 온 경우에는 그 점유개시 당시를 기준으로 그 점유의 개시에 과실이 없었는지 여부에 관하여 심리판단하여야 하나요?","피고가 토지를 매수하고 소유권을 이전받았는데, 매수대금을 늦게 냈다면 소유권은 어떻게 되나요?",원본 답변 정보 없음,8,민사,INTRODUCTORY,사실관계 이해,이 질문은 매수대금을 늦게 낸 경우 소유권이 어떻게 처리되는지를 이해하기 위한 것입니다. 이를 통해 소유권 이전의 법적 요건과 그에 따른 결과를 학습할 수 있습니다.,93다28089,대법원,1994-11-11,소유권이전등기,가.다. 민법 제245조 제2항 나. 징발재산정리에관한특별조치법 제6조 / 민법 제187조,131,52,30,11,79,19,0.3969465648854962,0.4452462953134936,0.5547537046865064,0.4869671896630677,1.053526441261678,0.018271903674403987,53.72883492708206,0.4454110019930688,0.4869671896630677,1.053526441261678,1.1093470199066342,63.56090225606546,0.6468838763551918
difficulty_9_doc_6,"등기부취득시효에 있어서 선의·무과실은 등기에 관한 것이 아니고 점유의 취득에 관한 것이므로, 등기경료 이전부터 점유를 하여 온 경우에는 그 점유개시 당시를 기준으로 그 점유의 개시에 과실이 없었는지 여부에 관하여 심리판단하여야 하나요?",왜 피고는 토지를 사서 자기 이름으로 등록했는데도 문제가 생겼을까요?,원본 답변 정보 없음,9,민사,INTRODUCTORY,사실관계 이해,"이 질문은 소유권 이전과 관련된 법적 절차의 중요성을 이해시키기 위한 것입니다. 피고가 토지를 매수하고 소유권 이전 등기를 했지만, 법적 절차를 제대로 따르지 않아 문제가 발생한 사례를 통해 법적 절차의 중요성을 배우게 됩니다.",93다28089,대법원,1994-11-11,소유권이전등기,가.다. 민법 제245조 제2항 나. 징발재산정리에관한특별조치법 제6조 / 민법 제187조,131,38,30,9,93,21,0.2900763358778626,0.422963920722349,0.577036079277651,0.4821012462044357,1.0742530907624925,0.0180618293491694,54.365377485752106,0.4229446948812523,0.4821012462044357,1.0742530907624925,1.1340825873785787,64.97814587606896,0.6390103006885057
difficulty_10_doc_6,"등기부취득시효에 있어서 선의·무과실은 등기에 관한 것이 아니고 점유의 취득에 관한 것이므로, 등기경료 이전부터 점유를 하여 온 경우에는 그 점유개시 당시를 기준으로 그 점유의 개시에 과실이 없었는지 여부에 관하여 심리판단하여야 하나요?","피고가 토지를 사서 이름을 바꿨는데, 돈을 늦게 내서 원래 주인에게 다시 돌아갔어요. 이게 맞는 걸까요?",원본 답변 정보 없음,10,민사,INTRODUCTORY,사실관계 이해,"이 질문은 소유권이전등기의 유효성 여부와 관련된 법적 쟁점을 이해하는 데 도움을 줍니다. 특히, 매수대금 공탁이 법정 기한을 넘겨 이루어진 경우 소유권이 원래 주인에게 환원되는지에 대한 이해를 돕습니다.",93다28089,대법원,1994-11-11,소유권이전등기,가.다. 민법 제245조 제2항 나. 징발재산정리에관한특별조치법 제6조 / 민법 제187조,131,58,30,15,73,15,0.44274809160305345,0.349257102355929,0.650742897644071,0.46711631836338185,1.1407944032091684,0.017156623947073058,57.286525547504425,0.3492372639433974,0.46711631836338185,1.1407944032091684,1.2140181646254002,69.55811708525381,0.6135660161930344
difficulty_1_doc_7,기업체의 대규모 분식회계사실을 밝히지 못한 외부감사인의 회계감사상의 과실과 투자자의 기업체 발행 기업어음 매입행위 사이에 인과관계가 인정되나요?,"외부감사인의 회계감사 결과가 허위로 기재된 경우, 해당 감사보고서와 이를 기반으로 한 기업어음 매입 사이에 인과관계가 성립할 수 있는 법적 근거는 무엇인가요?",원본 답변 정보 없음,1,민사,ADVANCED,법리 해석,"이 질문은 외부감사인의 회계감사 결과가 허위로 기재된 경우, 투자자가 기업어음을 매입함으로써 발생하는 손해와의 인과관계를 법적으로 어떻게 해석할 수 있는지를 이해하는 데 목적이 있습니다. 이는 회계감사의 신뢰성과 투자자 보호의 관점에서 중요한 법적 쟁점입니다.",2007다90647,대법원,2008-06-26,손해배상,"[1] 민법 제750조, 주식회사의 외부감사에 관한 법률 제2조, 제7조의2, 제17조 제2항 [2] 민법 제393조, 제750조, 제763조, 주식회사의 외부감사에 관한 법률 제17조 제2항, 증권거래법(2007. 8. 3. 자본시장과 금융투자업에 관한 법률 부칙 제2조 제1호로 폐지) 제15조, 제197조 제2항",80,88,16,21,8,5,1.1,0.7228075202684796,0.2771924797315204,0.5732184113001241,0.7445357306857732,0.02573616929576319,37.85582149028778,0.722740356263543,0.5732184113001241,0.7445357306857732,0.762939901233721,43.71323636282008,0.7571486868732218
difficulty_2_doc_7,기업체의 대규모 분식회계사실을 밝히지 못한 외부감사인의 회계감사상의 과실과 투자자의 기업체 발행 기업어음 매입행위 사이에 인과관계가 인정되나요?,외부감사인의 회계감사 결과가 기업의 신용등급평가에 미치는 영향은 무엇인가요?,원본 답변 정보 없음,2,민사,BASIC,사실관계 이해,이 질문은 외부감사인의 회계감사가 기업의 신용등급평가에 어떻게 영향을 미치는지를 이해하는 데 중점을 둡니다. 이를 통해 감사보고서의 중요성과 그 결과가 기업의 재무적 신뢰도에 미치는 영향을 파악할 수 있습니다.,2007다90647,대법원,2008-06-26,손해배상,"[1] 민법 제750조, 주식회사의 외부감사에 관한 법률 제2조, 제7조의2, 제17조 제2항 [2] 민법 제393조, 제750조, 제763조, 주식회사의 외부감사에 관한 법률 제17조 제2항, 증권거래법(2007. 8. 3. 자본시장과 금융투자업에 관한 법률 부칙 제2조 제1호로 폐지) 제15조, 제197조 제2항",80,42,16,8,38,8,0.525,0.5349200168400285,0.46507998315997146,0.5090518377520412,0.9644364794280524,0.020228425697179205,48.43538439273834,0.5349072246235309,0.5090518377520412,0.9644364794280524,1.0063832480252772,57.66151268451593,0.6796582628638004
difficulty_3_doc_7,기업체의 대규모 분식회계사실을 밝히지 못한 외부감사인의 회계감사상의 과실과 투자자의 기업체 발행 기업어음 매입행위 사이에 인과관계가 인정되나요?,외부감사인의 회계감사 결과가 기업어음 매입에 미치는 영향은 무엇인가요?,원본 답변 정보 없음,3,민사,INTERMEDIATE,사실관계 이해,이 질문은 외부감사인의 회계감사 결과가 투자자들의 기업어음 매입 결정에 어떤 영향을 미치는지를 이해하는 데 중점을 둡니다. 이를 통해 감사보고서의 중요성과 그에 따른 법적 책임을 파악할 수 있습니다.,2007다90647,대법원,2008-06-26,손해배상,"[1] 민법 제750조, 주식회사의 외부감사에 관한 법률 제2조, 제7조의2, 제17조 제2항 [2] 민법 제393조, 제750조, 제763조, 주식회사의 외부감사에 관한 법률 제17조 제2항, 증권거래법(2007. 8. 3. 자본시장과 금융투자업에 관한 법률 부칙 제2조 제1호로 폐지) 제15조, 제197조 제2항",80,39,16,8,41,8,0.4875,0.6618283229053912,0.3381716770946088,0.5487366499132897,0.8223677972995207,0.023815432825801865,40.98957908153534,0.6617749271457924,0.5487366499132897,0.8223677972995207,0.84754129917921,48.56053940600335,0.7302192255222035
difficulty_4_doc_7,기업체의 대규모 분식회계사실을 밝히지 못한 외부감사인의 회계감사상의 과실과 투자자의 기업체 발행 기업어음 매입행위 사이에 인과관계가 인정되나요?,"외부감사인이 기업의 재무제표를 잘못 감사했을 때, 투자자가 그 기업의 어음을 사는 것에 어떤 영향을 미칠 수 있을까요?",원본 답변 정보 없음,4,민사,INTERMEDIATE,사실관계 이해,"이 질문은 외부감사인의 회계감사 결과가 투자자의 투자 결정에 미치는 영향을 이해하는 데 중점을 둡니다. 특히, 감사인의 과실이 투자자의 행동에 어떻게 연결될 수 있는지를 파악하는 것이 중요합니다.",2007다90647,대법원,2008-06-26,손해배상,"[1] 민법 제750조, 주식회사의 외부감사에 관한 법률 제2조, 제7조의2, 제17조 제2항 [2] 민법 제393조, 제750조, 제763조, 주식회사의 외부감사에 관한 법률 제17조 제2항, 증권거래법(2007. 8. 3. 자본시장과 금융투자업에 관한 법률 부칙 제2조 제1호로 폐지) 제15조, 제197조 제2항",80,66,16,17,14,1,0.825,0.6104241013839881,0.38957589861601194,0.5311997565664647,0.8825309831912134,0.021930614038346348,44.5983584523201,0.6101961174162511,0.5311997565664647,0.8825309831912134,0.9142004152605636,52.379825423537554,0.7090009698692359
difficulty_5_doc_7,기업체의 대규모 분식회계사실을 밝히지 못한 외부감사인의 회계감사상의 과실과 투자자의 기업체 발행 기업어음 매입행위 사이에 인과관계가 인정되나요?,"외부감사인의 회계감사 결과가 허위로 기재된 경우, 투자자가 해당 기업의 기업어음을 매입함으로써 입은 손해에 대해 외부감사인에게 손해배상을 청구할 수 있는 법적 근거는 무엇인가요?",원본 답변 정보 없음,5,민사,ADVANCED,법리 해석,"이 질문은 외부감사인의 회계감사 결과가 허위로 기재된 경우, 투자자가 입은 손해에 대해 외부감사인에게 손해배상을 청구할 수 있는 법적 근거를 이해하는 데 중점을 둡니다. 이를 통해 학생들은 외부감사인의 책임 범위와 손해배상 청구의 법적 요건을 학습할 수 있습니다.",2007다90647,대법원,2008-06-26,손해배상,"[1] 민법 제750조, 주식회사의 외부감사에 관한 법률 제2조, 제7조의2, 제17조 제2항 [2] 민법 제393조, 제750조, 제763조, 주식회사의 외부감사에 관한 법률 제17조 제2항, 증권거래법(2007. 8. 3. 자본시장과 금융투자업에 관한 법률 부칙 제2조 제1호로 폐지) 제15조, 제197조 제2항",80,99,16,22,19,6,1.2375,0.6967821016056992,0.3032178983943008,0.5621648758377397,0.778837567021236,0.024844409722380126,39.25050348043442,0.6969568559213428,0.5621648758377397,0.778837567021236,0.799894897237584,45.830601665764256,0.7453855463013097
difficulty_6_doc_7,기업체의 대규모 분식회계사실을 밝히지 못한 외부감사인의 회계감사상의 과실과 투자자의 기업체 발행 기업어음 매입행위 사이에 인과관계가 인정되나요?,외부감사인의 회계감사 결과가 기업의 신용등급평가에 미치는 영향은 무엇인가요?,원본 답변 정보 없음,6,민사,INTERMEDIATE,사실관계 이해,이 질문은 외부감사인의 회계감사가 기업의 신용등급평가에 어떻게 영향을 미치는지를 이해하는 데 중점을 둡니다. 이를 통해 감사보고서의 중요성과 그 결과가 금융기관의 여신제공 여부에 미치는 영향을 학습할 수 있습니다.,2007다90647,대법원,2008-06-26,손해배상,"[1] 민법 제750조, 주식회사의 외부감사에 관한 법률 제2조, 제7조의2, 제17조 제2항 [2] 민법 제393조, 제750조, 제763조, 주식회사의 외부감사에 관한 법률 제17조 제2항, 증권거래법(2007. 8. 3. 자본시장과 금융투자업에 관한 법률 부칙 제2조 제1호로 폐지) 제15조, 제197조 제2항",80,42,16,8,38,8,0.525,0.5349155453934782,0.4650844546065218,0.5090507996395961,0.9644404855232364,0.02022777102894448,48.43698436021805,0.5349020543675707,0.5090507996395961,0.9644404855232364,1.006388540278515,57.66181590829057,0.6796565782872745
difficulty_7_doc_7,기업체의 대규모 분식회계사실을 밝히지 못한 외부감사인의 회계감사상의 과실과 투자자의 기업체 발행 기업어음 매입행위 사이에 인과관계가 인정되나요?,"외부감사인이 기업의 재무제표를 잘못 감사하여 투자자가 손해를 입었을 때, 그 감사인의 책임은 어떻게 결정되나요?",원본 답변 정보 없음,7,민사,INTERMEDIATE,법리 해석,"이 질문은 외부감사인의 회계감사상의 과실이 투자자에게 미치는 영향을 이해하고, 그로 인한 손해배상 책임이 어떻게 결정되는지를 학습하는 데 목적이 있습니다. 이를 통해 학생들은 회계감사의 중요성과 감사인의 책임 범위를 파악할 수 있습니다.",2007다90647,대법원,2008-06-26,손해배상,"[1] 민법 제750조, 주식회사의 외부감사에 관한 법률 제2조, 제7조의2, 제17조 제2항 [2] 민법 제393조, 제750조, 제763조, 주식회사의 외부감사에 관한 법률 제17조 제2항, 증권거래법(2007. 8. 3. 자본시장과 금융투자업에 관한 법률 부칙 제2조 제1호로 폐지) 제15조, 제197조 제2항",80,62,16,14,18,2,0.775,0.6046886208472388,0.39531137915276116,0.5293136737585857,0.8892389325579547,0.021643665325297018,45.202895164489746,0.6047827679223872,0.5293136737585857,0.8892389325579547,0.9214214703631329,52.79356140454618,0.7067024366414101
difficulty_8_doc_7,기업체의 대규모 분식회계사실을 밝히지 못한 외부감사인의 회계감사상의 과실과 투자자의 기업체 발행 기업어음 매입행위 사이에 인과관계가 인정되나요?,왜 기업의 재무제표와 감사보고서는 중요한가요?,원본 답변 정보 없음,8,민사,INTRODUCTORY,사실관계 이해,이 질문은 학생들이 기업의 재무제표와 감사보고서가 기업의 재무상태를 이해하는 데 얼마나 중요한지를 배우도록 돕기 위해 설계되었습니다. 이를 통해 학생들은 기업의 신용도와 상환능력 평가에 이러한 자료가 어떻게 사용되는지를 이해할 수 있습니다.,2007다90647,대법원,2008-06-26,손해배상,"[1] 민법 제750조, 주식회사의 외부감사에 관한 법률 제2조, 제7조의2, 제17조 제2항 [2] 민법 제393조, 제750조, 제763조, 주식회사의 외부감사에 관한 법률 제17조 제2항, 증권거래법(2007. 8. 3. 자본시장과 금융투자업에 관한 법률 부칙 제2조 제1호로 폐지) 제15조, 제197조 제2항",80,25,16,5,55,11,0.3125,0.4246957642003757,0.5753042357996243,0.4824892572517278,1.0725850057181123,0.01837911445487962,53.409585535526276,0.42463305377835425,0.4824892572517278,1.0725850057181123,1.1321705150245758,64.86859220006095,0.6396189322218836
difficulty_9_doc_7,기업체의 대규모 분식회계사실을 밝히지 못한 외부감사인의 회계감사상의 과실과 투자자의 기업체 발행 기업어음 매입행위 사이에 인과관계가 인정되나요?,왜 감사보고서는 기업의 건강 상태를 보여주는 중요한 문서일까요?,원본 답변 정보 없음,9,민사,INTRODUCTORY,사실관계 이해,이 질문은 감사보고서가 기업의 재무 상태를 객관적으로 보여주는 중요한 자료라는 점을 이해시키기 위한 것입니다. 이를 통해 감사보고서의 역할과 중요성을 쉽게 이해할 수 있습니다.,2007다90647,대법원,2008-06-26,손해배상,"[1] 민법 제750조, 주식회사의 외부감사에 관한 법률 제2조, 제7조의2, 제17조 제2항 [2] 민법 제393조, 제750조, 제763조, 주식회사의 외부감사에 관한 법률 제17조 제2항, 증권거래법(2007. 8. 3. 자본시장과 금융투자업에 관한 법률 부칙 제2조 제1호로 폐지) 제15조, 제197조 제2항",80,35,16,8,45,8,0.4375,0.3839934313306577,0.6160065686693423,0.47398770495232606,1.1097593662278233,0.017643211957660252,55.67902207374573,0.38385398052226805,0.47398770495232606,1.1097593662278233,1.1766788953179228,67.41873454383298,0.6254514747564834
difficulty_10_doc_7,기업체의 대규모 분식회계사실을 밝히지 못한 외부감사인의 회계감사상의 과실과 투자자의 기업체 발행 기업어음 매입행위 사이에 인과관계가 인정되나요?,감사보고서는 무엇을 보여주나요?,원본 답변 정보 없음,10,민사,INTRODUCTORY,사실관계 이해,감사보고서는 기업의 재무상태를 보여주는 중요한 자료입니다. 이를 통해 기업의 신용도와 상환능력을 평가할 수 있습니다.,2007다90647,대법원,2008-06-26,손해배상,"[1] 민법 제750조, 주식회사의 외부감사에 관한 법률 제2조, 제7조의2, 제17조 제2항 [2] 민법 제393조, 제750조, 제763조, 주식회사의 외부감사에 관한 법률 제17조 제2항, 증권거래법(2007. 8. 3. 자본시장과 금융투자업에 관한 법률 부칙 제2조 제1호로 폐지) 제15조, 제197조 제2항",80,17,16,3,63,13,0.2125,0.39820602588578796,0.601793974114212,0.4768270325163747,1.0971965341869727,0.01774255082455183,55.36168158054352,0.39828947986250895,0.4768270325163747,1.0971965341869727,1.161236032848616,66.53392370074073,0.6303670905514405
difficulty_1_doc_8,"심리 범위를 발령된 보전처분 그 자체에 한정하는 것이 상당한 점 등에 비추어 본다면, 특별한 사정이 없는 한 가처분에 대한 이의절차에서 채권자가 신청 취지를 확장하거나 변경하는 것은 허용될 수 있는가?",가처분에 대한 이의절차에서 채권자가 신청 취지를 확장하거나 변경하는 것이 허용되지 않는 이유는 무엇인가?,원본 답변 정보 없음,1,민사,ADVANCED,법리 해석,"이 질문은 가처분에 대한 이의절차에서 채권자가 신청 취지를 확장하거나 변경하는 것이 허용되지 않는 이유를 이해하는 데 중점을 둡니다. 이를 통해 민사소송법상 청구의 변경 제도와 보전처분의 이의신청 절차에서의 심리 범위에 대한 이해를 높이고, 법적 절차의 기본 성격과 조화를 이루는 방법을 학습할 수 있습니다.",2010마279,대법원,2010-05-27,가처분이의,"민사집행법 제283조, 제286조, 제301조",112,58,29,13,54,16,0.5178571428571429,0.8034662288008596,0.1965337711991404,0.6146173427964752,0.62702860848354,0.030274158396991373,32.031471490859985,0.803665050432727,0.6146173427964752,0.62702860848354,0.6377016055189557,36.53761058495269,0.7970132745280406
